time,Bx,By,Bz,BT
4.719167,165.45,388.65,302.33,519.44
4.729403,181.2,382.65,292.43,514.56
4.739208,181.2,382.65,292.43,514.56
4.749004,208.13,367.12,270.23,501.12
4.757992,218.78,357.23,258.23,492.09
4.766053,227.93,346.58,245.33,481.92
4.777155,227.93,346.58,245.33,481.92
4.785216,235.43,335.18,232.58,471.02
4.801435,241.43,323.25,219.75,459.42
4.804396,245.93,311.25,207.53,447.69
4.815253,249.15,299.25,195.68,435.79
4.824923,251.63,287.25,184.05,423.91
4.835425,252.75,275.25,172.95,411.77
4.843905,253.13,263.78,162.68,400.14
4.854377,252.98,252.98,153.38,389.25
4.863776,252.53,242.85,144.98,379.16
4.874272,251.55,233.55,137.25,369.68
4.882573,250.65,225.15,130.12,361.18
4.892537,249.53,217.35,124.05,353.4
4.905814,248.1,210.68,118.58,346.41
4.912528,247.13,204.98,114.15,340.76
4.921686,246.38,200.48,110.55,336.32
4.931548,245.55,196.73,107.63,332.53
4.940639,245.03,193.88,105.23,329.69
4.950766,244.58,191.85,103.95,327.76
4.959841,244.2,190.65,103.35,326.59
4.971264,244.05,190.65,103.43,326.5
4.982686,244.2,191.55,104.18,327.38
4.988977,244.58,193.05,105.53,328.97
5.000157,245.33,195.45,107.63,331.61
5.008337,246.23,198.75,110.48,335.16
5.018097,247.13,202.95,113.78,339.42
5.028414,248.4,207.98,117.75,344.7
5.039092,249.6,213.75,122.55,350.72
5.05179,250.95,220.35,127.88,357.61
5.057173,252.45,229.05,135.23,366.72
5.067096,253.5,238.58,143.55,376.55
5.076015,253.5,238.58,143.55,376.55
5.086172,254.03,248.63,152.48,386.77
5.098592,254.25,259.73,162.23,398.02
5.106302,253.8,271.73,173.33,410.23
5.114421,252.6,284.48,184.95,423.01
5.125343,250.65,297.75,197.03,436.23
5.135478,247.43,311.03,209.78,449.4
5.145025,242.63,323.48,222.38,461.47
5.152861,236.63,335.62,234.75,473.01
5.164359,229.05,347.62,247.73,484.43
5.180831,219.75,358.88,260.55,494.94
5.182888,208.88,369.15,272.55,504.17
5.191616,196.13,378.45,284.18,512.29
5.20283,181.58,385.95,295.05,518.63
5.212145,165.53,392.18,304.73,523.5
5.223064,148.05,396.15,312.98,526.12
5.23045,129.68,398.25,319.65,526.87
5.242023,110.7,398.25,324.45,525.48
5.249495,91.28,396.45,327.75,522.42
5.260993,71.78,392.55,329.33,517.4
5.269585,52.73,386.85,329.78,511.06
5.279327,34.2,379.95,328.58,503.48
5.289254,17.1,371.78,326.25,494.92
5.298905,0.98,362.85,323.03,485.8
5.307732,-14.1,353.55,319.05,476.43
5.32164,-27.9,344.03,314.85,467.19
5.328274,-27.9,344.03,314.85,467.19
5.339294,-51.9,325.05,304.95,448.72
5.346738,-62.1,316.05,299.55,439.86
5.357962,-70.95,307.58,294.38,431.62
5.370586,-79.2,299.25,289.43,423.78
5.379935,-79.2,299.25,289.43,423.78
5.385299,-86.03,291.75,284.55,416.52
5.403156,-92.1,284.85,280.12,409.99
5.404402,-97.28,278.55,275.55,403.71
5.416561,-101.48,272.93,271.73,398.27
5.424694,-105.15,268.35,268.65,394.01
5.435592,-108.15,264.15,266.25,390.33
5.445046,-110.18,261.08,263.93,387.24
5.455239,-111.6,259.05,262.35,385.21
5.463103,-112.58,258.23,261.53,384.38
5.474491,-112.5,258.15,261.45,384.26
5.482627,-112.2,258.83,262.28,385.18
5.493894,-111,260.93,263.78,387.27
5.50245,-108.68,264.15,266.18,390.43
5.512833,-105.53,268.35,269.03,394.36
5.521213,-101.85,273.45,272.93,399.55
5.531558,-97.13,279.53,277.43,405.63
5.540254,-91.2,286.43,282.68,412.63
5.550699,-84.53,294.45,288.38,420.72
5.560027,-76.43,303.15,294.53,429.52
5.57128,-65.78,313.58,301.43,439.9
5.578119,-53.55,324.45,307.95,450.52
5.590564,-40.05,335.48,314.33,461.46
5.597981,-24.98,346.28,320.25,472.32
5.61997,-8.62,356.78,325.65,483.13
5.621031,-8.62,356.78,325.65,483.13
5.628471,27.15,375.83,332.48,502.51
5.637934,46.43,383.93,333.98,510.97
5.648779,64.8,389.25,333.23,516.48
5.656707,82.95,392.85,331.28,520.53
5.667893,82.95,392.85,331.28,520.53
5.679149,101.55,395.18,327.68,523.3
5.688474,119.63,395.78,322.43,524.31
5.704299,137.33,394.43,315.45,523.39
5.705864,154.2,391.13,307.43,520.83
5.714957,170.1,386.18,298.05,516.62
5.725267,185.1,379.58,287.33,510.78
5.733352,198.6,371.55,275.85,503.57
5.744826,210.9,362.33,263.48,495.15
5.753448,221.18,351.75,250.73,485.29
5.764665,230.18,340.28,237.75,474.65
5.772306,237.45,328.05,224.85,463.2
5.783198,243.23,315.53,211.65,451.12
5.802327,247.73,302.93,199.13,439.07
5.803121,250.8,290.25,187.28,426.87
5.811004,252.98,278.03,175.95,415.03
5.822492,253.8,266.25,165.38,403.3
5.830349,254.1,255.38,155.48,392.37
5.84029,253.8,245.25,146.78,382.24
5.850343,253.13,235.95,139.05,372.93
5.861363,252,227.85,132.08,364.5
5.868978,250.8,220.73,126.08,357.09
5.880495,249.45,214.43,120.83,350.43
5.889017,248.4,209.03,116.48,344.91
5.898949,247.5,204.45,112.95,340.31
5.918519,246.38,200.48,110.33,336.25
5.919322,245.33,197.25,108.15,332.85
5.928158,244.65,195.38,106.43,330.68
5.938149,244.43,193.95,105.68,329.43
5.946575,244.28,193.13,105.08,328.65
5.957375,244.05,193.35,105.45,328.73
5.96545,244.05,193.35,105.45,328.73
5.977546,243.98,193.95,106.35,329.32
5.985969,244.2,195.45,107.55,330.76
5.995146,245.25,197.85,109.43,333.57
6.004151,246.23,201.08,111.83,336.99
6.019368,247.28,204.98,115.35,341.27
6.025493,248.33,209.78,119.18,346.23
6.036104,249.45,215.18,124.05,352.01
6.04342,251.18,221.85,129.45,359.25
6.054624,252.53,229.58,135.53,367.21
6.063086,253.73,238.28,143.03,376.31
6.074343,254.55,247.73,151.35,386.1
6.082812,254.48,259.73,161.85,398.01
6.094408,253.58,272.55,173.25,410.61
6.101192,252,286.05,185.55,423.98
6.114828,248.93,300.23,198.83,437.76
6.1204,244.5,314.25,212.55,451.34
6.131743,238.58,328.58,226.95,465.17
6.140071,231.08,342.53,241.13,478.39
6.150554,221.4,355.65,255.38,490.63
6.158732,210.75,366.45,267.98,500.51
